Commit,Date,Test Path,Test,Checks,Latency (mean),Latency (median),Latency (min),Latency (max),Latency (stddev),Bandwidth (mean),Bandwidth (median),Bandwidth (min),Bandwidth (max),Bandwidth (stddev),Throughput (mean),Throughput (median),Throughput (min),Throughput (max),Throughput (stddev)
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/rms_norm/test.py::test_rms_norm,input_length_2048-num_aie_columns_1-num_channels_1-tile_size_2048-weighted_True,5/5,387.54,373.7,257.6,562.0,120.95907572398194,0.03421661,0.03288094,0.02186294,0.04769353,0.01031630598133605,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/rms_norm/test.py::test_rms_norm,input_length_2048-num_aie_columns_1-num_channels_2-tile_size_1024-weighted_False,5/5,474.26,465.6,219.2,847.6,243.8388156139215,0.0213941048,0.01759356,0.009665244,0.03736681,0.010918186823699492,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/rms_norm/test.py::test_rms_norm,input_length_2048-num_aie_columns_1-num_channels_2-tile_size_1024-weighted_True,5/5,373.6,416.7,284.6,450.9,78.12377999047408,0.028473576,0.0245738,0.02270822,0.03597843,0.00637864032235946,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/rms_norm/test.py::test_rms_norm,input_length_2048-num_aie_columns_2-num_channels_1-tile_size_1024-weighted_False,5/5,434.97999999999996,506.5,229.6,610.4,191.27844102250518,0.022899916,0.01617336,0.01342009,0.03567307,0.01164452287552951,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/rms_norm/test.py::test_rms_norm,input_length_2048-num_aie_columns_2-num_channels_1-tile_size_1024-weighted_True,5/5,490.58,537.1,232.3,614.1,154.3495934558948,0.023724165999999998,0.01906358,0.0166744,0.04408719,0.011544255610310264,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/rms_norm/test.py::test_rms_norm,input_length_2048-num_aie_columns_2-num_channels_2-tile_size_512-weighted_False,5/5,372.42,450.1,156.9,529.7,164.89321392950046,0.02743477,0.01820177,0.01546518,0.05222658,0.01586027624545361,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/rms_norm/test.py::test_rms_norm,input_length_2048-num_aie_columns_2-num_channels_2-tile_size_512-weighted_True,5/5,410.28000000000003,441.5,196.9,571.7,135.79253293167486,0.025545748,0.02087335,0.0161202,0.04679598,0.012149995842380771,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/rms_norm/test.py::test_rms_norm,input_length_2048-num_aie_columns_4-num_channels_1-tile_size_512-weighted_False,5/5,898.08,285.5,212.0,1880.2,892.2823471300999,0.021966943,0.02869493,0.004357064,0.03864917,0.016445737723727323,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/rms_norm/test.py::test_rms_norm,input_length_2048-num_aie_columns_4-num_channels_1-tile_size_512-weighted_True,5/5,473.56,528.3,243.5,632.7,148.05923814473718,0.021729857999999998,0.01744384,0.01456684,0.0378437,0.009360163794315781,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/rms_norm/test.py::test_rms_norm,input_length_2048-num_aie_columns_4-num_channels_2-tile_size_256-weighted_False,5/5,504.08,525.0,309.5,682.3,159.82613052939746,0.01779066,0.01560449,0.01200604,0.02646747,0.0061758825711310285,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/rms_norm/test.py::test_rms_norm,input_length_4096-num_aie_columns_1-num_channels_1-tile_size_4096-weighted_False,5/5,304.96,248.2,197.8,542.1,138.3081089452097,0.060732098,0.06600144,0.03022159,0.08281774,0.020048867916217114,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/rms_norm/test.py::test_rms_norm,input_length_4096-num_aie_columns_1-num_channels_1-tile_size_4096-weighted_True,5/5,409.04,463.1,246.8,562.3,129.0475803725122,0.06584801,0.05307407,0.04370333,0.09957296,0.02330189302482204,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/rms_norm/test.py::test_rms_norm,input_length_4096-num_aie_columns_1-num_channels_2-tile_size_2048-weighted_False,5/5,344.32,272.9,233.6,557.7,141.20838147928757,0.053483194,0.06004258,0.02937627,0.07014029,0.018323521545959173,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/rms_norm/test.py::test_rms_norm,input_length_4096-num_aie_columns_1-num_channels_2-tile_size_2048-weighted_True,5/5,465.12,461.4,271.8,684.2,179.5557490029211,0.050094032000000004,0.04438973,0.02993421,0.07535756,0.02006933091986427,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/rms_norm/test.py::test_rms_norm,input_length_4096-num_aie_columns_2-num_channels_1-tile_size_2048-weighted_False,5/5,388.84,353.0,272.8,550.1,105.02344024073865,0.044506454,0.04641715,0.02978346,0.06005799,0.011267789015287338,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/rms_norm/test.py::test_rms_norm,input_length_4096-num_aie_columns_2-num_channels_1-tile_size_2048-weighted_True,5/5,460.86,496.9,190.9,687.9,233.37439448234247,0.058092536,0.04121769,0.02977073,0.1072931,0.03485611897221032,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/rms_norm/test.py::test_rms_norm,input_length_4096-num_aie_columns_2-num_channels_2-tile_size_1024-weighted_False,5/5,335.76,251.7,175.5,510.7,156.96635945322805,0.05819998,0.06509776,0.03208334,0.09336145,0.02596166267018062,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/rms_norm/test.py::test_rms_norm,input_length_4096-num_aie_columns_2-num_channels_2-tile_size_1024-weighted_True,5/5,413.68,454.7,203.1,507.3,120.79210239084343,0.049873204,0.04053261,0.03633396,0.09074796,0.022961081119841246,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/rms_norm/test.py::test_rms_norm,input_length_4096-num_aie_columns_4-num_channels_1-tile_size_1024-weighted_False,5/5,672.52,413.8,237.7,1927.5,708.4557551463606,0.0412374464,0.03959037,0.008500112,0.06893679,0.02297126702093171,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/rms_norm/test.py::test_rms_norm,input_length_4096-num_aie_columns_4-num_channels_1-tile_size_1024-weighted_True,5/5,485.06,449.9,434.7,595.4,66.7624370435951,0.038519858000000004,0.04096947,0.03095687,0.0424039,0.004738652025879301,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/rms_norm/test.py::test_rms_norm,input_length_4096-num_aie_columns_4-num_channels_2-tile_size_512-weighted_False,5/5,555.8,600.4,353.6,620.5,113.68304622941803,0.030892692,0.02728761,0.02640507,0.04633825,0.008651332495946506,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/rms_norm/test.py::test_rms_norm,input_length_8192-num_aie_columns_1-num_channels_1-tile_size_8192-weighted_False,5/5,405.82,356.1,262.6,551.6,120.56936592683897,0.086863656,0.09202685,0.05940677,0.1247625,0.026327306237757787,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/rms_norm/test.py::test_rms_norm,input_length_8192-num_aie_columns_1-num_channels_2-tile_size_4096-weighted_False,5/5,406.44,410.8,250.3,538.2,131.6825842699026,0.088489838,0.07977175,0.06088307,0.1309358,0.030866393669940935,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/rms_norm/test.py::test_rms_norm,input_length_8192-num_aie_columns_1-num_channels_2-tile_size_4096-weighted_True,5/5,447.46,492.7,270.2,671.4,174.83450174379198,0.104826318,0.0831292,0.06100758,0.1515757,0.04340897500381943,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/rms_norm/test.py::test_rms_norm,input_length_8192-num_aie_columns_2-num_channels_1-tile_size_4096-weighted_False,5/5,569.9599999999999,503.7,301.2,1062.6,288.6276372768207,0.067704748,0.06506015,0.03083766,0.1087785,0.02775831420292612,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/rms_norm/test.py::test_rms_norm,input_length_8192-num_aie_columns_2-num_channels_1-tile_size_4096-weighted_True,5/5,482.48,459.3,409.7,576.6,63.482848077256286,0.086033584,0.08918443,0.07103539,0.09996583,0.01090025329911099,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/rms_norm/test.py::test_rms_norm,input_length_8192-num_aie_columns_2-num_channels_2-tile_size_2048-weighted_False,5/5,408.1,437.7,215.7,537.5,136.13471269297924,0.090120502,0.07487039,0.06096372,0.1519394,0.037920261452851566,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/rms_norm/test.py::test_rms_norm,input_length_8192-num_aie_columns_2-num_channels_2-tile_size_2048-weighted_True,5/5,585.66,603.1,289.3,807.3,195.36900470647842,0.071295308,0.06112784,0.045664,0.1274319,0.03261486235100985,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/rms_norm/test.py::test_rms_norm,input_length_8192-num_aie_columns_4-num_channels_1-tile_size_2048-weighted_False,5/5,421.44,488.9,213.2,535.4,130.20792218601756,0.087064768,0.06702133,0.06120433,0.1537242,0.038514220476918264,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/rms_norm/test.py::test_rms_norm,input_length_8192-num_aie_columns_4-num_channels_1-tile_size_2048-weighted_True,5/5,507.66,516.2,463.1,566.3,41.22272431560047,0.072994828,0.07141266,0.06509911,0.0796111,0.0058343039767027914,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/rms_norm/test.py::test_rms_norm,input_length_8192-num_aie_columns_4-num_channels_2-tile_size_1024-weighted_False,5/5,477.85999999999996,472.8,355.9,602.8,92.13646400855635,0.070721412,0.06930787,0.05435659,0.09206072,0.014168361500281884,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/rope/test.py::test_rope,rows_32-cols_128-angle_rows_16-aie_columns_1-method_type_0,5/5,434.06,445.0,266.4,641.8,157.9990443009071,0.052787656,0.04602702,0.03190941,0.07686793,0.019700037351158245,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/rope/test.py::test_rope,rows_32-cols_128-angle_rows_16-aie_columns_1-method_type_1,5/5,341.56,311.5,234.2,483.5,100.84254062646379,0.064131244,0.06574111,0.04236052,0.08742796,0.018023222330724602,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/rope/test.py::test_rope,rows_32-cols_128-angle_rows_16-aie_columns_2-method_type_0,5/5,383.22,439.9,251.3,514.7,118.75601879483835,0.058297882,0.04655424,0.039788,0.0815053,0.01972907581861401,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/rope/test.py::test_rope,rows_32-cols_128-angle_rows_16-aie_columns_2-method_type_1,5/5,530.62,489.9,275.9,1062.9,315.9969809982368,0.048277666,0.04180692,0.01926826,0.07423033,0.022126742909125374,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/rope/test.py::test_rope,rows_32-cols_128-angle_rows_16-aie_columns_4-method_type_0,5/5,472.46000000000004,508.5,258.5,575.7,123.1455358508785,0.047087172000000004,0.0402788,0.03557458,0.07921527,0.018078084976660833,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/rope/test.py::test_rope,rows_32-cols_128-angle_rows_16-aie_columns_4-method_type_1,5/5,421.8,452.6,188.0,571.9,158.72846310602264,0.0572893,0.04524557,0.03581071,0.1089171,0.030337809905977887,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/rope/test.py::test_rope,rows_32-cols_128-angle_rows_32-aie_columns_1-method_type_0,5/5,408.84,383.9,281.9,579.6,109.98292140146125,0.063509784,0.06401467,0.042398,0.08717057,0.016325154108993278,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/rope/test.py::test_rope,rows_32-cols_128-angle_rows_32-aie_columns_1-method_type_1,5/5,450.65999999999997,504.4,289.7,610.1,146.42825205540083,0.060042248,0.04872623,0.04028344,0.08484313,0.021339773665580902,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/rope/test.py::test_rope,rows_32-cols_128-angle_rows_32-aie_columns_2-method_type_0,5/5,473.78000000000003,527.7,284.9,597.1,122.13620265916246,0.055559354,0.04656909,0.04115804,0.08627214,0.01820957900397288,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/rope/test.py::test_rope,rows_32-cols_128-angle_rows_32-aie_columns_2-method_type_1,5/5,400.94,343.6,319.9,533.7,98.86102872214107,0.06412737,0.07151754,0.0460524,0.07682593,0.014389200452876108,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/rope/test.py::test_rope,rows_32-cols_128-angle_rows_32-aie_columns_4-method_type_0,5/5,532.42,532.3,417.8,634.8,77.22407008180802,0.046998484,0.0461685,0.0387162,0.05882437,0.007313648589057996,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/rope/test.py::test_rope,rows_32-cols_128-angle_rows_32-aie_columns_4-method_type_1,5/5,410.52,354.5,266.0,581.8,141.4501572993116,0.065721902,0.06931662,0.04224103,0.09237709,0.021575947464238274,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/rope/test.py::test_rope,rows_32-cols_128-angle_rows_8-aie_columns_1-method_type_0,5/5,540.2,603.6,311.9,674.9,150.21965583770987,0.037008926,0.03053551,0.02731116,0.05910041,0.013226979688970191,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/rope/test.py::test_rope,rows_32-cols_128-angle_rows_8-aie_columns_1-method_type_1,5/5,434.06,447.7,300.6,599.3,110.88675755021424,0.04472345,0.04116758,0.03075455,0.06132655,0.011382491045160106,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/rope/test.py::test_rope,rows_32-cols_128-angle_rows_8-aie_columns_2-method_type_0,5/5,410.24,473.0,229.6,529.8,140.06974334237927,0.050435832,0.03897158,0.03478747,0.08028504,0.02041907988534425,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/rope/test.py::test_rope,rows_32-cols_128-angle_rows_8-aie_columns_2-method_type_1,5/5,563.4,514.0,233.9,1048.0,296.4317206373164,0.040893826,0.03585664,0.01758863,0.07881335,0.022652388291105864,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/rope/test.py::test_rope,rows_32-cols_128-angle_rows_8-aie_columns_4-method_type_0,5/5,893.52,338.1,283.8,2457.9,937.3787585602738,0.0410021934,0.05451384,0.007499017,0.06494417,0.02673435369998577,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/rope/test.py::test_rope,rows_32-cols_128-angle_rows_8-aie_columns_4-method_type_1,5/5,401.5,454.9,242.7,504.4,113.02121482270486,0.049636472,0.04052191,0.03653895,0.07594029,0.01679675967668526,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/rope/test.py::test_rope,rows_32-cols_512-angle_rows_32-aie_columns_1-method_type_0,5/5,403.06,453.0,188.0,573.2,175.8553894539488,0.29685362,0.2170014,0.1715069,0.5228018,0.1556254954756514,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/rope/test.py::test_rope,rows_32-cols_512-angle_rows_32-aie_columns_2-method_type_0,5/5,369.02,318.5,302.5,482.7,80.89803458675618,0.27599894,0.308609,0.2036557,0.3249955,0.054992612841117124,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/rope/test.py::test_rope,rows_32-cols_512-angle_rows_32-aie_columns_4-method_type_0,5/5,522.9,573.2,338.9,624.0,112.12811868572487,0.19714498,0.1715129,0.1575352,0.2900704,0.05387272105553051,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/rope/test.py::test_rope,rows_32-cols_512-angle_rows_8-aie_columns_1-method_type_0,5/5,437.09999999999997,425.9,267.3,591.6,133.4258782995263,0.1832562,0.173107,0.1246328,0.2758734,0.0612613454819595,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/rope/test.py::test_rope,rows_32-cols_512-angle_rows_8-aie_columns_2-method_type_0,5/5,473.78,507.6,238.4,594.6,137.58663452530556,0.1731948,0.1452414,0.1239922,0.3092371,0.07672391793088384,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/rope/test.py::test_rope,rows_32-cols_512-angle_rows_8-aie_columns_4-method_type_0,5/5,374.26,405.1,239.2,500.6,114.69789884736339,0.21436668,0.1820215,0.1472787,0.3081772,0.07163319818332838,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/rope/test.py::test_rope,rows_64-cols_128-angle_rows_16-aie_columns_1-method_type_0,5/5,489.9,511.7,192.1,711.3,203.95792458249812,0.09317097,0.07204897,0.05182645,0.191919,0.05728768697357531,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/rope/test.py::test_rope,rows_64-cols_128-angle_rows_16-aie_columns_1-method_type_1,5/5,409.7,319.6,203.3,657.1,186.91066047713812,0.10710065,0.1153619,0.05610054,0.181362,0.049644058219632886,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/rope/test.py::test_rope,rows_64-cols_128-angle_rows_16-aie_columns_2-method_type_0,5/5,446.46,489.2,274.8,540.3,102.6024268718825,0.087425254,0.07535106,0.06822927,0.1341304,0.026719784804001143,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/rope/test.py::test_rope,rows_64-cols_128-angle_rows_16-aie_columns_2-method_type_1,5/5,381.8,301.9,210.6,585.7,165.36556473462062,0.112179846,0.1221034,0.06293771,0.1750627,0.046517213789950704,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/rope/test.py::test_rope,rows_64-cols_128-angle_rows_16-aie_columns_4-method_type_0,5/5,572.48,574.6,456.7,657.4,82.63943973672619,0.065546788,0.06415593,0.05607408,0.08071661,0.010054756491018068,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/rope/test.py::test_rope,rows_64-cols_128-angle_rows_16-aie_columns_4-method_type_1,5/5,430.5,427.8,288.4,554.7,95.28643660038928,0.089588978,0.08618037,0.06645359,0.1278304,0.02288567625726341,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/rope/test.py::test_rope,rows_64-cols_128-angle_rows_32-aie_columns_1-method_type_0,5/5,381.44,304.0,233.5,614.8,156.45508301106742,0.121264732,0.1347541,0.06662047,0.1754033,0.04364652305199087,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/rope/test.py::test_rope,rows_64-cols_128-angle_rows_32-aie_columns_1-method_type_1,5/5,471.34000000000003,502.9,246.6,719.5,207.70713276149183,0.104179882,0.08144015,0.05693064,0.1661306,0.05015834006849429,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/rope/test.py::test_rope,rows_64-cols_128-angle_rows_32-aie_columns_2-method_type_0,5/5,371.96,331.1,228.5,597.8,155.18883013928547,0.125556932,0.1237189,0.06851286,0.1792246,0.04772493299381489,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/rope/test.py::test_rope,rows_64-cols_128-angle_rows_32-aie_columns_2-method_type_1,5/5,751.3,561.5,245.7,1926.1,670.3759206594461,0.084891482,0.07295058,0.02126564,0.1667128,0.052875588273977814,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/rope/test.py::test_rope,rows_64-cols_128-angle_rows_32-aie_columns_4-method_type_0,5/5,615.8199999999999,485.7,450.6,1016.6,236.7787722748811,0.072849714,0.08432963,0.04029232,0.09090163,0.020996847040261307,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/rope/test.py::test_rope,rows_64-cols_128-angle_rows_32-aie_columns_4-method_type_1,5/5,411.9,468.9,290.2,481.9,88.98418398794247,0.103797784,0.0873586,0.08498877,0.1411314,0.025340779214549223,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/rope/test.py::test_rope,rows_64-cols_128-angle_rows_8-aie_columns_1-method_type_0,5/5,291.96000000000004,240.0,208.8,503.6,123.15016443350777,0.132554618,0.1450842,0.06913739,0.1667808,0.04035887057399054,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/rope/test.py::test_rope,rows_64-cols_128-angle_rows_8-aie_columns_1-method_type_1,5/5,471.28,289.9,205.9,994.2,327.19185044863207,0.10176474399999999,0.1200987,0.03501985,0.1690696,0.05409333484873557,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/rope/test.py::test_rope,rows_64-cols_128-angle_rows_8-aie_columns_2-method_type_0,5/5,421.22,432.8,283.1,499.3,82.61662665589778,0.085960176,0.08045217,0.06972976,0.1229804,0.021251099604851748,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/rope/test.py::test_rope,rows_64-cols_128-angle_rows_8-aie_columns_2-method_type_1,5/5,477.2,479.8,333.7,576.7,92.3633044016941,0.07557952,0.07256478,0.06036741,0.1043217,0.01715473827392741,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/rope/test.py::test_rope,rows_64-cols_128-angle_rows_8-aie_columns_4-method_type_0,5/5,494.5,452.9,387.9,688.6,117.43059652407462,0.07319031799999999,0.07686992,0.0505632,0.08974584,0.014878843112813574,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/rope/test.py::test_rope,rows_64-cols_128-angle_rows_8-aie_columns_4-method_type_1,5/5,394.90000000000003,433.2,241.8,537.2,128.13485084082316,0.097088424,0.08037231,0.06480409,0.1439784,0.03484863288681394,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/sigmoid/test.py::test_sigmoid,input_length_1024-num_aie_columns_1-num_channels_1-tile_size_1024,5/5,353.28,416.9,192.9,490.6,129.06894281739508,0.0132152558,0.009825039,0.008348739,0.02123787,0.005636831056825607,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/sigmoid/test.py::test_sigmoid,input_length_1024-num_aie_columns_1-num_channels_2-tile_size_512,5/5,423.71999999999997,445.2,253.7,638.4,163.18317008809456,0.010985114800000001,0.009201041,0.006415739,0.01614588,0.004381552102769714,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/sigmoid/test.py::test_sigmoid,input_length_1024-num_aie_columns_2-num_channels_1-tile_size_512,5/5,615.78,312.6,167.5,1923.5,734.9408663287136,0.012850092,0.01310271,0.0021295,0.02444862,0.007967347207080285,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/sigmoid/test.py::test_sigmoid,input_length_1024-num_aie_columns_2-num_channels_2-tile_size_256,5/5,410.9,459.1,250.2,538.7,138.86650064000318,0.0110933808,0.008922134,0.007603448,0.01637025,0.004191977969770977,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/sigmoid/test.py::test_sigmoid,input_length_1024-num_aie_columns_4-num_channels_1-tile_size_256,5/5,319.02,276.0,237.2,434.7,91.71009759017815,0.0136683054,0.01483795,0.009421767,0.0172706,0.003624860322017361,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/sigmoid/test.py::test_sigmoid,input_length_1024-num_aie_columns_4-num_channels_2-tile_size_128,5/5,790.36,514.3,245.9,2044.9,716.5052532954661,0.0082399302,0.007964425,0.002002988,0.01666043,0.005333152504777752,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/sigmoid/test.py::test_sigmoid,input_length_2048-num_aie_columns_1-num_channels_1-tile_size_2048,5/5,373.48,296.0,272.7,545.1,124.4421632727429,0.02377396,0.02767128,0.01502915,0.0300356,0.0069458522450056475,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/sigmoid/test.py::test_sigmoid,input_length_2048-num_aie_columns_1-num_channels_2-tile_size_1024,5/5,429.98,431.4,223.3,610.7,140.6670785933937,0.021293408,0.01898753,0.01341372,0.03668772,0.009002275307835792,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/sigmoid/test.py::test_sigmoid,input_length_2048-num_aie_columns_2-num_channels_1-tile_size_1024,5/5,347.98,274.2,221.3,509.8,129.87981752374,0.026191256,0.02987971,0.01606876,0.03701327,0.009001811948470708,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/sigmoid/test.py::test_sigmoid,input_length_2048-num_aie_columns_2-num_channels_2-tile_size_512,5/5,448.86,441.5,280.8,635.4,135.68424005756896,0.019718854,0.01855619,0.01289279,0.02917192,0.0062774501944762575,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/sigmoid/test.py::test_sigmoid,input_length_2048-num_aie_columns_4-num_channels_1-tile_size_512,5/5,364.26000000000005,297.1,256.8,692.2,184.2595126445308,0.025685814,0.02757432,0.01183538,0.03189621,0.007983529579010152,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/sigmoid/test.py::test_sigmoid,input_length_2048-num_aie_columns_4-num_channels_2-tile_size_256,5/5,461.28,460.0,287.6,623.4,119.10057514554661,0.018897334000000002,0.01781044,0.01314143,0.02848787,0.0057086923038582125,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/sigmoid/test.py::test_sigmoid,input_length_4096-num_aie_columns_1-num_channels_1-tile_size_4096,5/5,379.58,304.8,282.5,544.3,118.8549409995226,0.046351626,0.05375452,0.03009972,0.05799215,0.012802303826924278,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/sigmoid/test.py::test_sigmoid,input_length_4096-num_aie_columns_1-num_channels_2-tile_size_2048,5/5,386.68,381.6,299.8,526.0,90.67511786592834,0.044132866,0.04292961,0.03114657,0.05464721,0.009541796158851855,,,,,
