Commit,Date,Test Path,Test,Checks,Latency (mean),Latency (median),Latency (min),Latency (max),Latency (stddev),Bandwidth (mean),Bandwidth (median),Bandwidth (min),Bandwidth (max),Bandwidth (stddev),Throughput (mean),Throughput (median),Throughput (min),Throughput (max),Throughput (stddev)
3873943a88057a526f40bcad7dc9371b37696a12,2026-09-17 22:47:10,iron/operators/rope/test.py::test_rope,rows_32-cols_512-angle_rows_8-aie_columns_1-method_type_0,5/5,157.98,142.7,132.5,202.5,29.484436572537724,0.47878814000000003,0.5168418,0.3640637,0.5563076,0.08110220547215719,,,,,
3873943a88057a526f40bcad7dc9371b37696a12,2026-09-17 22:47:10,iron/operators/rope/test.py::test_rope,rows_32-cols_512-angle_rows_8-aie_columns_2-method_type_0,5/5,164.12,162.9,110.6,213.9,44.37546619473423,0.47827886,0.4525439,0.3447553,0.6668657,0.13602727798771833,,,,,
3873943a88057a526f40bcad7dc9371b37696a12,2026-09-17 22:47:10,iron/operators/rope/test.py::test_rope,rows_32-cols_512-angle_rows_8-aie_columns_4-method_type_0,5/5,176.74,169.7,139.6,241.1,41.8326786137345,0.43456552,0.4344045,0.3057895,0.5281186,0.09351085513563119,,,,,
3873943a88057a526f40bcad7dc9371b37696a12,2026-09-17 22:47:10,iron/operators/rope/test.py::test_rope,rows_32-cols_512-angle_rows_8-aie_columns_8-method_type_0,5/5,193.46,186.5,161.3,228.5,28.437440109827044,0.38774072,0.3952947,0.3227258,0.4571825,0.05630526187308785,,,,,
3873943a88057a526f40bcad7dc9371b37696a12,2026-09-17 22:47:10,iron/operators/sigmoid/test.py::test_sigmoid,input_length_2048-num_aie_columns_1-num_channels_1-tile_size_2048,5/5,179.44,164.8,144.1,240.4,39.693362165480515,0.047305506,0.0497199,0.03408278,0.05683639,0.009396842174692518,,,,,
3873943a88057a526f40bcad7dc9371b37696a12,2026-09-17 22:47:10,iron/operators/sigmoid/test.py::test_sigmoid,input_length_2048-num_aie_columns_1-num_channels_2-tile_size_1024,5/5,177.24,178.7,167.8,187.8,7.809161286591539,0.0462919,0.04585271,0.04361948,0.04881159,0.002033516627212573,,,,,
3873943a88057a526f40bcad7dc9371b37696a12,2026-09-17 22:47:10,iron/operators/sigmoid/test.py::test_sigmoid,input_length_2048-num_aie_columns_2-num_channels_1-tile_size_1024,5/5,184.82,187.4,132.0,220.9,33.6199643069412,0.045721764,0.04371958,0.03708314,0.06204603,0.00971402236119158,,,,,
3873943a88057a526f40bcad7dc9371b37696a12,2026-09-17 22:47:10,iron/operators/sigmoid/test.py::test_sigmoid,input_length_2048-num_aie_columns_2-num_channels_2-tile_size_512,5/5,153.46,146.8,125.0,189.6,25.563411352947394,0.054545062,0.05579659,0.04320903,0.06553233,0.008772136669553204,,,,,
3873943a88057a526f40bcad7dc9371b37696a12,2026-09-17 22:47:10,iron/operators/sigmoid/test.py::test_sigmoid,input_length_2048-num_aie_columns_4-num_channels_1-tile_size_512,5/5,165.72,152.5,135.1,205.2,32.50464582178984,0.050920566,0.05372156,0.03991619,0.0606249,0.009518876448656113,,,,,
3873943a88057a526f40bcad7dc9371b37696a12,2026-09-17 22:47:10,iron/operators/sigmoid/test.py::test_sigmoid,input_length_2048-num_aie_columns_4-num_channels_2-tile_size_256,5/5,169.16,171.3,138.2,188.2,19.264293394775738,0.048978038,0.04780997,0.04351729,0.0592584,0.006155965330731648,,,,,
3873943a88057a526f40bcad7dc9371b37696a12,2026-09-17 22:47:10,iron/operators/sigmoid/test.py::test_sigmoid,input_length_2048-num_aie_columns_8-num_channels_1-tile_size_256,5/5,180.7,172.2,125.3,230.5,40.98749809393103,0.047409142,0.04757342,0.0355389,0.06540101,0.011618977041870766,,,,,
3873943a88057a526f40bcad7dc9371b37696a12,2026-09-17 22:47:10,iron/operators/sigmoid/test.py::test_sigmoid,input_length_2048-num_aie_columns_8-num_channels_2-tile_size_128,5/5,217.5,216.5,206.4,235.7,12.156274100233171,0.037754202,0.03784166,0.03475192,0.03968377,0.0020598559068464,,,,,
3873943a88057a526f40bcad7dc9371b37696a12,2026-09-17 22:47:10,iron/operators/silu/test.py::test_silu,input_length_2048-num_aie_columns_1-num_channels_1-tile_size_2048,5/5,170.6,163.2,156.7,193.9,16.1882673563294,0.048349782,0.05019608,0.04225556,0.05226556,0.004384409961137302,,,,,
3873943a88057a526f40bcad7dc9371b37696a12,2026-09-17 22:47:10,iron/operators/silu/test.py::test_silu,input_length_2048-num_aie_columns_2-num_channels_1-tile_size_1024,5/5,174.04,182.0,141.3,189.9,19.200338538682068,0.047591328,0.04500209,0.04312918,0.05796855,0.005979341914940974,,,,,
3873943a88057a526f40bcad7dc9371b37696a12,2026-09-17 22:47:10,iron/operators/silu/test.py::test_silu,input_length_2048-num_aie_columns_4-num_channels_1-tile_size_512,5/5,153.88,147.6,125.7,182.6,22.903427691068426,0.054190296,0.0554976,0.0448712,0.06517208,0.008085456059931311,,,,,
3873943a88057a526f40bcad7dc9371b37696a12,2026-09-17 22:47:10,iron/operators/silu/test.py::test_silu,input_length_2048-num_aie_columns_8-num_channels_1-tile_size_256,5/5,208.22,217.2,166.5,221.8,23.415208732787328,0.039814828000000003,0.0377124,0.03693734,0.04919943,0.005258043532709672,,,,,
3873943a88057a526f40bcad7dc9371b37696a12,2026-09-17 22:47:10,iron/operators/softmax/test.py::test_softmax,input_length_32768-num_aie_columns_2-num_channels_2-tile_size_1024,5/5,154.07999999999998,163.1,127.2,179.5,25.091472655067495,0.86988996,0.8036297,0.7301207,1.030505,0.14790992563730473,,,,,
3873943a88057a526f40bcad7dc9371b37696a12,2026-09-17 22:47:10,iron/operators/softmax/test.py::test_softmax,input_length_32768-num_aie_columns_2-num_channels_2-tile_size_2048,5/5,191.02,190.4,121.6,304.1,71.04876494352314,0.75805936,0.6884684,0.4309764,1.078241,0.2519819941999091,,,,,
3873943a88057a526f40bcad7dc9371b37696a12,2026-09-17 22:47:10,iron/operators/softmax/test.py::test_softmax,input_length_32768-num_aie_columns_2-num_channels_2-tile_size_512,5/5,174.68,163.8,156.9,200.3,19.21189735554508,0.75746434,0.8002882,0.6545091,0.8353962,0.07991008307280754,,,,,
3873943a88057a526f40bcad7dc9371b37696a12,2026-09-17 22:47:10,iron/operators/strided_copy/test.py::test_strided_copy,chunked_transfer,5/5,167.36,166.8,130.5,206.5,27.10383736669035,0.025006748,0.02456283,0.01983122,0.03139708,0.004156536152623961,,,,,
3873943a88057a526f40bcad7dc9371b37696a12,2026-09-17 22:47:10,iron/operators/strided_copy/test.py::test_strided_copy,contiguous,5/5,186.6,183.3,154.2,230.4,29.35566384873625,0.02236853,0.02234003,0.01777647,0.02656773,0.0033712570928067774,,,,,
3873943a88057a526f40bcad7dc9371b37696a12,2026-09-17 22:47:10,iron/operators/strided_copy/test.py::test_strided_copy,four_channels,5/5,154.68,148.1,131.9,195.4,26.263986749920512,0.027049328,0.02766614,0.02096524,0.03104677,0.0042114189524873925,,,,,
3873943a88057a526f40bcad7dc9371b37696a12,2026-09-17 22:47:10,iron/operators/strided_copy/test.py::test_strided_copy,kv_slot0,5/5,181.6,182.5,143.5,216.4,27.11143670114146,0.74118864,0.7237859,0.6104787,0.9205809,0.11661364417952129,,,,,
3873943a88057a526f40bcad7dc9371b37696a12,2026-09-17 22:47:10,iron/operators/strided_copy/test.py::test_strided_copy,kv_slot5,5/5,200.5,201.2,147.8,247.8,39.91528529272965,0.68144092,0.6564364,0.5329869,0.8938088,0.14391464683598745,,,,,
3873943a88057a526f40bcad7dc9371b37696a12,2026-09-17 22:47:10,iron/operators/strided_copy/test.py::test_strided_copy,kv_slot5_four_channels,5/5,208.9,194.6,186.3,249.2,26.027005206131566,0.63970854,0.6788113,0.530159,0.7092288,0.07389176035234238,,,,,
3873943a88057a526f40bcad7dc9371b37696a12,2026-09-17 22:47:10,iron/operators/strided_copy/test.py::test_strided_copy,kv_slot5_two_channels,5/5,180.84,164.8,123.3,251.0,47.937594849971354,0.77235366,0.8017821,0.5263082,1.07139,0.20333842311414735,,,,,
3873943a88057a526f40bcad7dc9371b37696a12,2026-09-17 22:47:10,iron/operators/strided_copy/test.py::test_strided_copy,kv_slot_last,5/5,180.16,180.0,161.2,193.4,12.832302988941624,0.73634192,0.7340257,0.6829243,0.819627,0.05441812383950771,,,,,
3873943a88057a526f40bcad7dc9371b37696a12,2026-09-17 22:47:10,iron/operators/strided_copy/test.py::test_strided_copy,two_channels,5/5,164.46,163.9,129.4,203.8,30.77170778491178,0.025621966,0.0249968,0.02010238,0.03165966,0.004805216999489201,,,,,
3873943a88057a526f40bcad7dc9371b37696a12,2026-09-17 22:47:10,iron/operators/strided_copy/test.py::test_strided_copy,two_channels_chunked,5/5,163.08,163.0,143.8,186.5,15.90336442391986,0.025303488,0.02513192,0.02195952,0.02847747,0.0024212470816647362,,,,,
3873943a88057a526f40bcad7dc9371b37696a12,2026-09-17 22:47:10,iron/operators/strided_copy/test.py::test_transfer_size_not_dividing_per_channel_share_is_rejected,iter0,1/1,,,,,,,,,,,,,,,
3873943a88057a526f40bcad7dc9371b37696a12,2026-09-17 22:47:10,iron/operators/strided_copy/test.py::test_transfer_size_not_dividing_per_channel_share_is_rejected,iter1,1/1,,,,,,,,,,,,,,,
3873943a88057a526f40bcad7dc9371b37696a12,2026-09-17 22:47:10,iron/operators/strided_copy/test.py::test_transfer_size_not_dividing_per_channel_share_is_rejected,iter2,1/1,,,,,,,,,,,,,,,
3873943a88057a526f40bcad7dc9371b37696a12,2026-09-17 22:47:10,iron/operators/strided_copy/test.py::test_transfer_size_not_dividing_per_channel_share_is_rejected,iter3,1/1,,,,,,,,,,,,,,,
3873943a88057a526f40bcad7dc9371b37696a12,2026-09-17 22:47:10,iron/operators/strided_copy/test.py::test_transfer_size_not_dividing_per_channel_share_is_rejected,iter4,1/1,,,,,,,,,,,,,,,
3873943a88057a526f40bcad7dc9371b37696a12,2026-09-17 22:47:10,iron/operators/swiglu_decode/test.py::test_swiglu_decode,embedding_dim_1024-hidden_dim_3584,5/5,980.9300000000001,974.36,928.68,1087.95,64.12302238665924,0.0042,0.0042,0.0038,0.0044,0.00024494897427831795,,,,,
3873943a88057a526f40bcad7dc9371b37696a12,2026-09-17 22:47:10,iron/operators/swiglu_decode/test.py::test_swiglu_decode,embedding_dim_2048-hidden_dim_2048,5/5,1021.61,1006.22,970.54,1094.1,47.28901035124332,0.00802,0.0081,0.0075,0.0084,0.00034205262752974136,,,,,
3873943a88057a526f40bcad7dc9371b37696a12,2026-09-17 22:47:10,iron/operators/swiglu_prefill/test.py::test_swiglu_prefill,seq_len_256-embedding_dim_2048-hidden_dim_2048-prio_accuracy_False,5/5,2189.27,2200.44,2121.5,2221.04,39.1005230144048,0.95818,0.9531,0.9442,0.9885,0.017457577151483553,,,,,
3873943a88057a526f40bcad7dc9371b37696a12,2026-09-17 22:47:10,iron/operators/tanh/test.py::test_tanh,input_length_2048-num_aie_columns_1-num_channels_1-tile_size_2048,5/5,167.85999999999999,177.3,129.2,203.2,28.402165410404894,0.050011466000000004,0.04621538,0.04032369,0.06341784,0.008978031942654804,,,,,
3873943a88057a526f40bcad7dc9371b37696a12,2026-09-17 22:47:10,iron/operators/tanh/test.py::test_tanh,input_length_2048-num_aie_columns_1-num_channels_2-tile_size_1024,5/5,175.76,189.7,118.3,204.4,33.939033574926675,0.048442264,0.04318853,0.04008651,0.06924475,0.011904167050591148,,,,,
3873943a88057a526f40bcad7dc9371b37696a12,2026-09-17 22:47:10,iron/operators/tanh/test.py::test_tanh,input_length_2048-num_aie_columns_2-num_channels_1-tile_size_1024,5/5,193.16,199.9,155.1,221.7,26.992739764610782,0.043124508,0.04097844,0.036954,0.05280222,0.006438769204294404,,,,,
3873943a88057a526f40bcad7dc9371b37696a12,2026-09-17 22:47:10,iron/operators/tanh/test.py::test_tanh,input_length_2048-num_aie_columns_2-num_channels_2-tile_size_512,5/5,179.22,194.6,125.0,236.4,45.058539701148774,0.048248506000000004,0.04209899,0.03465914,0.06554754,0.012768753142935688,,,,,
3873943a88057a526f40bcad7dc9371b37696a12,2026-09-17 22:47:10,iron/operators/tanh/test.py::test_tanh,input_length_2048-num_aie_columns_4-num_channels_1-tile_size_512,5/5,175.98,182.1,120.3,244.3,46.98411433665639,0.04929523,0.04498726,0.03353611,0.06808058,0.013201862279328246,,,,,
3873943a88057a526f40bcad7dc9371b37696a12,2026-09-17 22:47:10,iron/operators/tanh/test.py::test_tanh,input_length_2048-num_aie_columns_4-num_channels_2-tile_size_256,5/5,187.78,199.7,139.2,213.0,28.9167252641097,0.044634808,0.04101332,0.03846118,0.0588658,0.008220513783412204,,,,,
3873943a88057a526f40bcad7dc9371b37696a12,2026-09-17 22:47:10,iron/operators/tanh/test.py::test_tanh,input_length_2048-num_aie_columns_8-num_channels_1-tile_size_256,5/5,202.22,205.5,174.9,216.6,16.26059654502257,0.040738734,0.03986743,0.03782244,0.04683471,0.003564240194730149,,,,,
3873943a88057a526f40bcad7dc9371b37696a12,2026-09-17 22:47:10,iron/operators/tanh/test.py::test_tanh,input_length_2048-num_aie_columns_8-num_channels_2-tile_size_128,5/5,214.7,218.1,193.8,234.0,19.033260361798238,0.038396594,0.03755834,0.0350078,0.04225991,0.003448670294168463,,,,,
3873943a88057a526f40bcad7dc9371b37696a12,2026-09-17 22:47:10,iron/operators/transpose/test.py::test_transpose,M_2048-N_64-aie_columns_1-channels_1-m_64-n_64-s_8-num_batches_1,5/5,200.26,198.4,184.3,221.3,13.306502169991933,2.6271214,2.642354,2.369342,2.844907,0.16941827095180734,,,,,
3873943a88057a526f40bcad7dc9371b37696a12,2026-09-17 22:47:10,iron/operators/transpose/test.py::test_transpose,M_2048-N_64-aie_columns_1-channels_1-m_64-n_64-s_8-num_batches_2,5/5,217.36,214.0,194.6,238.5,20.24976543074018,4.8579782,4.900666,4.396674,5.387259,0.4506740255580524,,,,,
3873943a88057a526f40bcad7dc9371b37696a12,2026-09-17 22:47:10,iron/operators/transpose/test.py::test_transpose,M_2048-N_64-aie_columns_1-channels_2-m_64-n_64-s_8-num_batches_1,5/5,192.66,189.3,162.6,224.1,23.13423869505975,2.7529326,2.769614,2.339256,3.224622,0.3327359516129871,,,,,
