Commit,Date,Test Path,Test,Checks,Latency (mean),Latency (median),Latency (min),Latency (max),Latency (stddev),Bandwidth (mean),Bandwidth (median),Bandwidth (min),Bandwidth (max),Bandwidth (stddev),Throughput (mean),Throughput (median),Throughput (min),Throughput (max),Throughput (stddev)
191b7bc5aa05c57a83253c491ab06ec369d96e8b,2026-09-17 20:22:28,iron/operators/axpy/test.py::test_axpy,input_length_2048-num_aie_columns_1-tile_size_2048-scalar_factor_3.0,5/5,385.78000000000003,421.5,260.8,523.2,116.4451244148934,0.034501048,0.02915213,0.02348696,0.04711277,0.011079240815002623,,,,,
191b7bc5aa05c57a83253c491ab06ec369d96e8b,2026-09-17 20:22:28,iron/operators/axpy/test.py::test_axpy,input_length_2048-num_aie_columns_2-tile_size_1024-scalar_factor_3.0,5/5,432.86,520.0,243.3,574.3,149.01682119814527,0.031918426,0.02362995,0.02139496,0.05051427,0.0129664658619583,,,,,
191b7bc5aa05c57a83253c491ab06ec369d96e8b,2026-09-17 20:22:28,iron/operators/axpy/test.py::test_axpy,input_length_2048-num_aie_columns_4-tile_size_512-scalar_factor_3.0,5/5,444.74,353.3,242.9,695.3,199.6804647430489,0.032420946,0.03478015,0.01767249,0.05058101,0.013755981179219098,,,,,
191b7bc5aa05c57a83253c491ab06ec369d96e8b,2026-09-17 20:22:28,iron/operators/dequant/test.py::test_dequant,input_length_2048-num_aie_columns_1-num_channels_1-tile_size_2048-group_size_32,5/5,254.23999999999998,253.4,220.7,283.0,22.956545907431284,0.020781264,0.02071394,0.01854732,0.02377404,0.0019410033590465526,,,,,
191b7bc5aa05c57a83253c491ab06ec369d96e8b,2026-09-17 20:22:28,iron/operators/dequant/test.py::test_dequant,input_length_2048-num_aie_columns_1-num_channels_2-tile_size_1024-group_size_32,5/5,283.7,264.5,247.4,385.9,57.73997748527444,0.01899984,0.01983843,0.01359917,0.02120875,0.0030904368655903644,,,,,
191b7bc5aa05c57a83253c491ab06ec369d96e8b,2026-09-17 20:22:28,iron/operators/dequant/test.py::test_dequant,input_length_2048-num_aie_columns_2-num_channels_1-tile_size_1024-group_size_32,5/5,449.18,291.4,210.1,1041.2,339.08172613693,0.0157846254,0.01800905,0.005040537,0.02497918,0.007436515389452294,,,,,
191b7bc5aa05c57a83253c491ab06ec369d96e8b,2026-09-17 20:22:28,iron/operators/dequant/test.py::test_dequant,input_length_2048-num_aie_columns_2-num_channels_2-tile_size_512-group_size_32,5/5,290.1,256.4,175.8,457.1,106.65570777037674,0.020000262,0.02047105,0.01148032,0.02985703,0.006829461914182551,,,,,
191b7bc5aa05c57a83253c491ab06ec369d96e8b,2026-09-17 20:22:28,iron/operators/dequant/test.py::test_dequant,input_length_2048-num_aie_columns_4-num_channels_1-tile_size_512-group_size_32,5/5,346.82,270.5,242.1,529.4,125.28374595293677,0.0166043538,0.01940046,0.009913559,0.02168102,0.005152149797063086,,,,,
191b7bc5aa05c57a83253c491ab06ec369d96e8b,2026-09-17 20:22:28,iron/operators/dequant/test.py::test_dequant,input_length_2048-num_aie_columns_4-num_channels_2-tile_size_256-group_size_32,5/5,368.76,328.1,236.2,641.5,157.2958136760162,0.0158734124,0.01599624,0.008181132,0.02221799,0.005031555229314173,,,,,
191b7bc5aa05c57a83253c491ab06ec369d96e8b,2026-09-17 20:22:28,iron/operators/elementwise_add/test.py::test_elementwise_add,input_length_2048-num_aie_columns_1-tile_size_2048,5/5,408.88,443.6,269.0,599.1,139.31097228861768,0.033105196,0.02770094,0.0205095,0.04568777,0.0114429559335309,,,,,
191b7bc5aa05c57a83253c491ab06ec369d96e8b,2026-09-17 20:22:28,iron/operators/elementwise_add/test.py::test_elementwise_add,input_length_2048-num_aie_columns_2-tile_size_1024,5/5,449.79999999999995,460.8,228.1,561.4,132.67691962055795,0.03040308,0.0266651,0.02188829,0.05386662,0.013315047233335297,,,,,
191b7bc5aa05c57a83253c491ab06ec369d96e8b,2026-09-17 20:22:28,iron/operators/elementwise_add/test.py::test_elementwise_add,input_length_2048-num_aie_columns_4-tile_size_512,5/5,876.74,608.5,234.9,1872.2,632.6647556170645,0.022275627200000002,0.02019345,0.006563286,0.05230895,0.017847269864993333,,,,,
191b7bc5aa05c57a83253c491ab06ec369d96e8b,2026-09-17 20:22:28,iron/operators/elementwise_mul/test.py::test_elementwise_mul,input_length_2048-num_aie_columns_1-tile_size_2048,5/5,352.9,420.7,208.4,466.5,116.20032271900108,0.038651632,0.02920624,0.02634264,0.05896862,0.014677789410393854,,,,,
191b7bc5aa05c57a83253c491ab06ec369d96e8b,2026-09-17 20:22:28,iron/operators/elementwise_mul/test.py::test_elementwise_mul,input_length_2048-num_aie_columns_2-tile_size_1024,5/5,321.65999999999997,239.2,209.0,504.0,131.13762999231,0.043094144,0.05136694,0.02438298,0.05879341,0.015180694831338585,,,,,
191b7bc5aa05c57a83253c491ab06ec369d96e8b,2026-09-17 20:22:28,iron/operators/elementwise_mul/test.py::test_elementwise_mul,input_length_2048-num_aie_columns_4-tile_size_512,5/5,399.84,329.0,198.8,697.8,205.0608519440022,0.037675006,0.03734966,0.01761034,0.06182517,0.017897027865632607,,,,,
191b7bc5aa05c57a83253c491ab06ec369d96e8b,2026-09-17 20:22:28,iron/operators/flm/gemm/test.py::test_artifact_stem_differs_from_generic_gemm,M_256-K_512-N_1024,5/5,,,,,,,,,,,,,,,
191b7bc5aa05c57a83253c491ab06ec369d96e8b,2026-09-17 20:22:28,iron/operators/flm/gemm/test.py::test_artifact_stem_differs_from_generic_gemm,M_512-K_1024-N_2048,5/5,,,,,,,,,,,,,,,
191b7bc5aa05c57a83253c491ab06ec369d96e8b,2026-09-17 20:22:28,iron/operators/flm/gemm/test.py::test_gemm,M_256-K_512-N_128-epilogue_none-clamp_None-rounding_conv_even,5/5,701.46,678.0,542.9,1012.9,190.475019359495,0.68820172,0.6766403,0.4528934,0.845079,0.16031839816314597,50.337042000000004,49.49141,33.12592,61.8115,11.726145744208539
191b7bc5aa05c57a83253c491ab06ec369d96e8b,2026-09-17 20:22:28,iron/operators/flm/gemm/test.py::test_gemm,M_256-K_512-N_256-epilogue_none-clamp_None-rounding_conv_even,5/5,622.14,665.2,479.9,761.8,133.60663531426871,1.09590874,0.9851601,0.8603314,1.365752,0.24818265544759172,112.221058,100.8804,88.09793,139.853,25.413908673272203
191b7bc5aa05c57a83253c491ab06ec369d96e8b,2026-09-17 20:22:28,iron/operators/flm/gemm/test.py::test_gemm,M_256-K_512-N_320-epilogue_none-clamp_None-rounding_conv_even,5/5,780.0799999999999,745.9,633.3,1062.6,173.9754925269648,1.00058774,1.010391,0.7092514,1.190151,0.19539339529338753,111.369752,112.4609,78.94276,132.4689,21.74812900556091
191b7bc5aa05c57a83253c491ab06ec369d96e8b,2026-09-17 20:22:28,iron/operators/flm/gemm/test.py::test_gemm,M_256-K_512-N_512-epilogue_gelu-clamp_None-rounding_conv_even,5/5,1140.1,906.9,790.1,2082.6,535.6519065587277,1.03835742,1.156276,0.5034918,1.327132,0.32219450201409705,132.90977,148.0034,64.44695,169.8729,41.24090572080104
191b7bc5aa05c57a83253c491ab06ec369d96e8b,2026-09-17 20:22:28,iron/operators/flm/gemm/test.py::test_gemm,"M_256-K_512-N_512-epilogue_none-clamp_(-2.0, 2.0)-rounding_conv_even",5/5,714.58,592.1,428.1,1268.0,326.19886112615416,1.67189188,1.770902,0.8269494,2.449229,0.5931179535346843,214.00216,226.6755,105.8495,313.5013,75.91911065257548
191b7bc5aa05c57a83253c491ab06ec369d96e8b,2026-09-17 20:22:28,iron/operators/flm/gemm/test.py::test_gemm,M_256-K_512-N_512-epilogue_none-clamp_None-rounding_floor,5/5,1376.1399999999999,731.3,560.5,3463.0,1232.1172115509141,1.21154394,1.433919,0.3027963,1.87067,0.6882774386735396,155.07761399999998,183.5416,38.75793,239.4458,88.09950491339823
191b7bc5aa05c57a83253c491ab06ec369d96e8b,2026-09-17 20:22:28,iron/operators/flm/gemm/test.py::test_gemm,M_256-K_512-N_512-epilogue_silu-clamp_None-rounding_conv_even,5/5,662.44,614.5,557.6,836.1,112.60791712841508,1.6169038,1.706289,1.254108,1.880554,0.25142555913271825,206.9637,218.405,160.5258,240.7109,32.18247825774144
191b7bc5aa05c57a83253c491ab06ec369d96e8b,2026-09-17 20:22:28,iron/operators/flm/gemm/test.py::test_gemm,M_256-K_512-N_64-epilogue_none-clamp_None-rounding_conv_even,5/5,549.48,507.5,452.6,723.1,116.69733073211229,0.67812204,0.7102228,0.4984477,0.7964258,0.13137994277096865,31.563498,33.05764,23.20048,37.07,6.115137583915836
191b7bc5aa05c57a83253c491ab06ec369d96e8b,2026-09-17 20:22:28,iron/operators/flm/gemm/test.py::test_gemm,M_512-K_1024-N_512-epilogue_none-clamp_None-rounding_conv_even,5/5,1423.8,1391.4,647.4,2383.7,773.1731662441474,2.423357,1.883965,1.099738,4.049444,1.3921593465183864,496.30352,385.8361,225.2264,829.3261,285.1142462946862
191b7bc5aa05c57a83253c491ab06ec369d96e8b,2026-09-17 20:22:28,iron/operators/flm/gemm/test.py::test_gemm_split_leg_bounds,iter0,1/1,,,,,,,,,,,,,,,
191b7bc5aa05c57a83253c491ab06ec369d96e8b,2026-09-17 20:22:28,iron/operators/flm/gemm/test.py::test_gemm_split_leg_bounds,iter1,1/1,,,,,,,,,,,,,,,
191b7bc5aa05c57a83253c491ab06ec369d96e8b,2026-09-17 20:22:28,iron/operators/flm/gemm/test.py::test_gemm_split_leg_bounds,iter2,1/1,,,,,,,,,,,,,,,
191b7bc5aa05c57a83253c491ab06ec369d96e8b,2026-09-17 20:22:28,iron/operators/flm/gemm/test.py::test_gemm_split_leg_bounds,iter3,1/1,,,,,,,,,,,,,,,
191b7bc5aa05c57a83253c491ab06ec369d96e8b,2026-09-17 20:22:28,iron/operators/flm/gemm/test.py::test_gemm_split_leg_bounds,iter4,1/1,,,,,,,,,,,,,,,
191b7bc5aa05c57a83253c491ab06ec369d96e8b,2026-09-17 20:22:28,iron/operators/flm/gemm/test.py::test_gemm_split_leg_bounds_runs,iter0,1/1,,,,,,,,,,,,,,,
191b7bc5aa05c57a83253c491ab06ec369d96e8b,2026-09-17 20:22:28,iron/operators/flm/gemm/test.py::test_gemm_split_leg_bounds_runs,iter1,1/1,,,,,,,,,,,,,,,
191b7bc5aa05c57a83253c491ab06ec369d96e8b,2026-09-17 20:22:28,iron/operators/flm/gemm/test.py::test_gemm_split_leg_bounds_runs,iter2,1/1,,,,,,,,,,,,,,,
191b7bc5aa05c57a83253c491ab06ec369d96e8b,2026-09-17 20:22:28,iron/operators/flm/gemm/test.py::test_gemm_split_leg_bounds_runs,iter3,1/1,,,,,,,,,,,,,,,
191b7bc5aa05c57a83253c491ab06ec369d96e8b,2026-09-17 20:22:28,iron/operators/flm/gemm/test.py::test_gemm_split_leg_bounds_runs,iter4,1/1,,,,,,,,,,,,,,,
191b7bc5aa05c57a83253c491ab06ec369d96e8b,2026-09-17 20:22:28,iron/operators/flm/gemm/test.py::test_gemm_tile_options,tn128-ma64-default,5/5,,,,,,,,,,,,,,,
191b7bc5aa05c57a83253c491ab06ec369d96e8b,2026-09-17 20:22:28,iron/operators/flm/gemm/test.py::test_gemm_tile_options,tn16-ma64-default,5/5,,,,,,,,,,,,,,,
191b7bc5aa05c57a83253c491ab06ec369d96e8b,2026-09-17 20:22:28,iron/operators/flm/gemm/test.py::test_gemm_tile_options,tn32-ma64-default,5/5,,,,,,,,,,,,,,,
191b7bc5aa05c57a83253c491ab06ec369d96e8b,2026-09-17 20:22:28,iron/operators/flm/gemm/test.py::test_gemm_tile_options,tn64-ma16-default,5/5,,,,,,,,,,,,,,,
191b7bc5aa05c57a83253c491ab06ec369d96e8b,2026-09-17 20:22:28,iron/operators/flm/gemm/test.py::test_one_xclbin_serves_every_clamp_bound,iter0,1/1,,,,,,,,,,,,,,,
191b7bc5aa05c57a83253c491ab06ec369d96e8b,2026-09-17 20:22:28,iron/operators/flm/gemm/test.py::test_one_xclbin_serves_every_clamp_bound,iter1,1/1,,,,,,,,,,,,,,,
191b7bc5aa05c57a83253c491ab06ec369d96e8b,2026-09-17 20:22:28,iron/operators/flm/gemm/test.py::test_one_xclbin_serves_every_clamp_bound,iter2,1/1,,,,,,,,,,,,,,,
191b7bc5aa05c57a83253c491ab06ec369d96e8b,2026-09-17 20:22:28,iron/operators/flm/gemm/test.py::test_one_xclbin_serves_every_clamp_bound,iter3,1/1,,,,,,,,,,,,,,,
191b7bc5aa05c57a83253c491ab06ec369d96e8b,2026-09-17 20:22:28,iron/operators/flm/gemm/test.py::test_one_xclbin_serves_every_clamp_bound,iter4,1/1,,,,,,,,,,,,,,,
191b7bc5aa05c57a83253c491ab06ec369d96e8b,2026-09-17 20:22:28,iron/operators/flm/gemm/test.py::test_one_xclbin_serves_every_shape,iter0,1/1,,,,,,,,,,,,,,,
191b7bc5aa05c57a83253c491ab06ec369d96e8b,2026-09-17 20:22:28,iron/operators/flm/gemm/test.py::test_one_xclbin_serves_every_shape,iter1,1/1,,,,,,,,,,,,,,,
191b7bc5aa05c57a83253c491ab06ec369d96e8b,2026-09-17 20:22:28,iron/operators/flm/gemm/test.py::test_one_xclbin_serves_every_shape,iter2,1/1,,,,,,,,,,,,,,,
191b7bc5aa05c57a83253c491ab06ec369d96e8b,2026-09-17 20:22:28,iron/operators/flm/gemm/test.py::test_one_xclbin_serves_every_shape,iter3,1/1,,,,,,,,,,,,,,,
191b7bc5aa05c57a83253c491ab06ec369d96e8b,2026-09-17 20:22:28,iron/operators/flm/gemm/test.py::test_one_xclbin_serves_every_shape,iter4,1/1,,,,,,,,,,,,,,,
191b7bc5aa05c57a83253c491ab06ec369d96e8b,2026-09-17 20:22:28,iron/operators/gelu/test.py::test_gelu,input_length_2048-num_aie_columns_1-num_channels_1-tile_size_2048,5/5,387.32,391.7,225.5,520.5,119.86630886116416,0.023154408,0.02091146,0.01573932,0.03632913,0.008333353733627896,,,,,
191b7bc5aa05c57a83253c491ab06ec369d96e8b,2026-09-17 20:22:28,iron/operators/gelu/test.py::test_gelu,input_length_2048-num_aie_columns_1-num_channels_2-tile_size_1024,5/5,411.86,417.4,282.0,546.4,99.31786344862638,0.02089833,0.01962743,0.01499301,0.02905171,0.005351158506118092,,,,,
191b7bc5aa05c57a83253c491ab06ec369d96e8b,2026-09-17 20:22:28,iron/operators/gelu/test.py::test_gelu,input_length_2048-num_aie_columns_2-num_channels_1-tile_size_1024,5/5,350.08,326.0,244.3,473.6,93.80856570697583,0.024781301999999998,0.02512706,0.01729799,0.03352993,0.00654885867621756,,,,,
191b7bc5aa05c57a83253c491ab06ec369d96e8b,2026-09-17 20:22:28,iron/operators/gelu/test.py::test_gelu,input_length_2048-num_aie_columns_2-num_channels_2-tile_size_512,5/5,356.16,322.1,227.2,511.7,130.91362801480983,0.025643173999999998,0.02543341,0.01600929,0.03604872,0.00912551989109278,,,,,
191b7bc5aa05c57a83253c491ab06ec369d96e8b,2026-09-17 20:22:28,iron/operators/gelu/test.py::test_gelu,input_length_2048-num_aie_columns_4-num_channels_1-tile_size_512,5/5,444.82,535.6,255.1,616.9,167.7150768416483,0.02113371,0.01529562,0.01327885,0.03210786,0.009070975452562972,,,,,
191b7bc5aa05c57a83253c491ab06ec369d96e8b,2026-09-17 20:22:28,iron/operators/gelu/test.py::test_gelu,input_length_2048-num_aie_columns_4-num_channels_2-tile_size_256,5/5,372.46,353.1,261.8,467.2,80.12423478573757,0.022902156,0.02320194,0.01753428,0.03129202,0.005363518496363184,,,,,
191b7bc5aa05c57a83253c491ab06ec369d96e8b,2026-09-17 20:22:28,iron/operators/gemm/test.py::test_gemm,M_192-K_384-N_64-num_aie_columns_4-b_col_maj_False-c_col_maj_False-m_48-k_96-n_16-trace_size_0-partition_N_1,5/5,540.12,438.8,347.5,1038.4,283.12622096866977,0.47492492,0.5040714,0.2129956,0.6365667,0.16101506428485815,20.2634644,21.50705,9.087812,27.16018,6.869976045738937
191b7bc5aa05c57a83253c491ab06ec369d96e8b,2026-09-17 20:22:28,iron/operators/gemm/test.py::test_gemm,M_192-K_384-N_64-num_aie_columns_4-b_col_maj_True-c_col_maj_True-m_48-k_96-n_16-trace_size_0-partition_N_1,5/5,793.4399999999999,535.5,463.0,1770.8,552.4274006600324,0.35381744,0.4130675,0.1249061,0.4777399,0.13954608198637466,15.0962116,17.62421,5.329328,20.38357,5.953966044369316
191b7bc5aa05c57a83253c491ab06ec369d96e8b,2026-09-17 20:22:28,iron/operators/gemm/test.py::test_gemm,M_2048-K_2048-N_2048-num_aie_columns_1-b_col_maj_False-c_col_maj_False-m_64-k_64-n_64-trace_size_0-partition_N_1,5/5,82280.6,82188.4,81592.8,83270.6,700.7345610143698,0.30587134,0.3061969,0.3022174,0.3084319,0.0025971304998016454,208.80816,209.0304,206.3137,210.5562,1.7729930436975738
191b7bc5aa05c57a83253c491ab06ec369d96e8b,2026-09-17 20:22:28,iron/operators/gemm/test.py::test_gemm,M_2048-K_2048-N_2048-num_aie_columns_2-b_col_maj_True-c_col_maj_False-m_64-k_64-n_64-trace_size_0-partition_N_1,5/5,22346.14,22129.3,21877.8,23468.9,651.0201018401822,1.126924,1.137219,1.072304,1.15029,0.031807408185829965,769.31342,776.3417,732.026,785.2644,21.71388082971354
191b7bc5aa05c57a83253c491ab06ec369d96e8b,2026-09-17 20:22:28,iron/operators/gemm/test.py::test_gemm,M_384-K_1536-N_1792-num_aie_columns_4-b_col_maj_True-c_col_maj_False-m_32-k_48-n_64-trace_size_0-partition_N_1,5/5,3101.02,1949.3,1915.5,5647.0,1697.9829525057075,3.1879804,4.135236,1.427477,4.208257,1.3686210568001649,836.02856,1084.441,374.3472,1103.59,358.9125889696654
191b7bc5aa05c57a83253c491ab06ec369d96e8b,2026-09-17 20:22:28,iron/operators/gemm/test.py::test_gemm,M_64-K_512-N_256-num_aie_columns_4-b_col_maj_True-c_col_maj_False-m_16-k_64-n_64-trace_size_0-partition_N_4,5/5,6701.740000000001,6066.8,4454.5,9531.2,2315.6248893117386,0.20427646,0.2052451,0.1306429,0.2795327,0.06774962277727456,11.0094258,11.06163,7.040966,15.06534,3.65134758829315
191b7bc5aa05c57a83253c491ab06ec369d96e8b,2026-09-17 20:22:28,iron/operators/gemv/test.py::test_gemv,M_128-K_128-num_aie_columns_1-tile_size_input_32-tile_size_output_128,5/5,,,,,,0.086257808,0.07644968,0.06608459,0.1104301,0.021175160392102585,0.084930754,0.07527354,0.0650679,0.1087312,0.020849377364203947
191b7bc5aa05c57a83253c491ab06ec369d96e8b,2026-09-17 20:22:28,iron/operators/gemv/test.py::test_gemv,M_2048-K_8192-num_aie_columns_1-tile_size_input_1-tile_size_output_2048,5/5,,,,,,3.7025712,3.701426,3.478256,3.930619,0.18753874691833694,3.7003128,3.699168,3.476135,3.928221,0.1874240201206879
191b7bc5aa05c57a83253c491ab06ec369d96e8b,2026-09-17 20:22:28,iron/operators/gemv/test.py::test_gemv,M_2048-K_8192-num_aie_columns_2-tile_size_input_1-tile_size_output_1024,5/5,,,,,,6.2432742,6.652166,4.773427,7.130979,0.9672545542853237,6.2394658,6.648108,4.770515,7.12663,0.9666647381474613
191b7bc5aa05c57a83253c491ab06ec369d96e8b,2026-09-17 20:22:28,iron/operators/gemv/test.py::test_gemv,M_2048-K_8192-num_aie_columns_4-tile_size_input_1-tile_size_output_512,5/5,,,,,,11.3347218,12.57415,7.459472,14.40381,3.3244895341667418,11.327807,12.56648,7.454922,14.39502,3.322460326547482
191b7bc5aa05c57a83253c491ab06ec369d96e8b,2026-09-17 20:22:28,iron/operators/gemv/test.py::test_gemv,M_8192-K_2048-num_aie_columns_1-tile_size_input_4-tile_size_output_1024,5/5,,,,,,3.563039,3.561284,3.306615,3.840171,0.18999774877218936,3.5608654,3.559111,3.304598,3.837828,0.18988165962988635
