Commit,Date,Test Path,Test,Checks,Latency (mean),Latency (median),Latency (min),Latency (max),Latency (stddev),Bandwidth (mean),Bandwidth (median),Bandwidth (min),Bandwidth (max),Bandwidth (stddev),Throughput (mean),Throughput (median),Throughput (min),Throughput (max),Throughput (stddev)
9938c0ada3c55be0659e29e2b334caf837e78359,2026-09-18 23:08:01,iron/operators/dequant/test.py::test_dequant,input_length_8192-num_aie_columns_2-num_channels_1-tile_size_4096-group_size_32,5/5,181.5,171.7,158.5,232.5,29.899749162827437,0.117841048,0.1222412,0.09027924,0.1324567,0.016743305374582403,,,,,
9938c0ada3c55be0659e29e2b334caf837e78359,2026-09-18 23:08:01,iron/operators/dequant/test.py::test_dequant,input_length_8192-num_aie_columns_2-num_channels_2-tile_size_2048-group_size_32,5/5,188.06,192.3,155.5,210.7,20.1204622213308,0.112753358,0.109148,0.09963879,0.1350089,0.0132257958004734,,,,,
9938c0ada3c55be0659e29e2b334caf837e78359,2026-09-18 23:08:01,iron/operators/dequant/test.py::test_dequant,input_length_8192-num_aie_columns_4-num_channels_1-tile_size_2048-group_size_32,5/5,199.24,195.5,136.4,273.1,60.09295299783495,0.113554774,0.1074018,0.07685436,0.1539229,0.03442141486348404,,,,,
9938c0ada3c55be0659e29e2b334caf837e78359,2026-09-18 23:08:01,iron/operators/dequant/test.py::test_dequant,input_length_8192-num_aie_columns_4-num_channels_2-tile_size_1024-group_size_32,5/5,184.88,171.0,155.9,223.2,32.898586595779456,0.116360098,0.1227925,0.09404386,0.1346616,0.019774075959475827,,,,,
9938c0ada3c55be0659e29e2b334caf837e78359,2026-09-18 23:08:01,iron/operators/dequant/test.py::test_dequant,input_length_8192-num_aie_columns_8-num_channels_1-tile_size_1024-group_size_32,5/5,168.28,173.2,109.5,199.2,34.82667081419066,0.13047722,0.1212359,0.1053926,0.191622,0.0349218796558404,,,,,
9938c0ada3c55be0659e29e2b334caf837e78359,2026-09-18 23:08:01,iron/operators/dequant/test.py::test_dequant,input_length_8192-num_aie_columns_8-num_channels_2-tile_size_512-group_size_32,5/5,210.4,210.2,174.5,234.8,22.681380028560877,0.100785884,0.09985207,0.08941631,0.1203173,0.01182014188662006,,,,,
9938c0ada3c55be0659e29e2b334caf837e78359,2026-09-18 23:08:01,iron/operators/elementwise_add/test.py::test_elementwise_add,input_length_1024-num_aie_columns_1-tile_size_1024,5/5,145.56,135.7,106.3,190.2,31.500047619011625,0.043823526,0.04527034,0.03230929,0.05778129,0.009531749491102356,,,,,
9938c0ada3c55be0659e29e2b334caf837e78359,2026-09-18 23:08:01,iron/operators/elementwise_add/test.py::test_elementwise_add,input_length_1024-num_aie_columns_2-tile_size_512,5/5,154.42,149.7,142.1,172.3,12.138039380394192,0.039974516,0.04104346,0.03565501,0.04322803,0.0030333977310237435,,,,,
9938c0ada3c55be0659e29e2b334caf837e78359,2026-09-18 23:08:01,iron/operators/elementwise_add/test.py::test_elementwise_add,input_length_1024-num_aie_columns_4-tile_size_256,5/5,189.9,191.0,150.4,256.6,42.04057563830449,0.033523792,0.0321736,0.02394034,0.04084102,0.0067155790666122,,,,,
9938c0ada3c55be0659e29e2b334caf837e78359,2026-09-18 23:08:01,iron/operators/elementwise_add/test.py::test_elementwise_add,input_length_1024-num_aie_columns_8-tile_size_128,5/5,185.96,182.9,173.4,207.7,12.849824901530752,0.033158664,0.03358515,0.02957757,0.03543253,0.0021583319957040885,,,,,
9938c0ada3c55be0659e29e2b334caf837e78359,2026-09-18 23:08:01,iron/operators/elementwise_add/test.py::test_elementwise_add,input_length_2048-num_aie_columns_1-tile_size_2048,5/5,166.29999999999998,165.7,118.5,220.5,43.72596482640492,0.078227518,0.07416931,0.05573826,0.1037085,0.020813131079663864,,,,,
9938c0ada3c55be0659e29e2b334caf837e78359,2026-09-18 23:08:01,iron/operators/elementwise_add/test.py::test_elementwise_add,input_length_2048-num_aie_columns_2-tile_size_1024,5/5,146.06,146.2,112.1,172.8,22.152945628064913,0.085854252,0.08404982,0.07109095,0.1095832,0.014414932740303373,,,,,
9938c0ada3c55be0659e29e2b334caf837e78359,2026-09-18 23:08:01,iron/operators/elementwise_add/test.py::test_elementwise_add,input_length_2048-num_aie_columns_4-tile_size_512,5/5,169.1,155.6,138.8,211.5,33.04504501434368,0.074831312,0.07896868,0.05810424,0.08854047,0.013841293205104426,,,,,
9938c0ada3c55be0659e29e2b334caf837e78359,2026-09-18 23:08:01,iron/operators/elementwise_add/test.py::test_elementwise_add,input_length_2048-num_aie_columns_8-tile_size_256,5/5,152.85999999999999,152.2,132.5,184.1,21.534692939533635,0.08163379,0.08075232,0.06675721,0.09272423,0.011057429167521268,,,,,
9938c0ada3c55be0659e29e2b334caf837e78359,2026-09-18 23:08:01,iron/operators/elementwise_add/test.py::test_elementwise_add,input_length_4096-num_aie_columns_1-tile_size_4096,5/5,155.0,157.7,116.2,182.3,25.79360385832116,0.16254582,0.1557997,0.1347908,0.2115848,0.030296292974751875,,,,,
9938c0ada3c55be0659e29e2b334caf837e78359,2026-09-18 23:08:01,iron/operators/elementwise_add/test.py::test_elementwise_add,input_length_4096-num_aie_columns_2-tile_size_2048,5/5,180.34,193.0,125.9,245.4,47.1642131281759,0.1441304,0.1273645,0.1001602,0.1951731,0.03826729154382368,,,,,
9938c0ada3c55be0659e29e2b334caf837e78359,2026-09-18 23:08:01,iron/operators/elementwise_add/test.py::test_elementwise_add,input_length_4096-num_aie_columns_4-tile_size_1024,5/5,168.92,175.4,123.0,228.4,44.296410689806464,0.1538501,0.1400949,0.1076125,0.1997659,0.040439863473001485,,,,,
9938c0ada3c55be0659e29e2b334caf837e78359,2026-09-18 23:08:01,iron/operators/elementwise_add/test.py::test_elementwise_add,input_length_4096-num_aie_columns_8-tile_size_512,5/5,187.72,186.4,167.2,213.2,17.536020072981213,0.13181688,0.131878,0.1152796,0.1469426,0.012044532057618514,,,,,
9938c0ada3c55be0659e29e2b334caf837e78359,2026-09-18 23:08:01,iron/operators/elementwise_add/test.py::test_elementwise_add,input_length_8192-num_aie_columns_1-tile_size_8192,5/5,167.46,166.0,133.3,208.1,34.68231537830195,0.30385342,0.2961392,0.2361419,0.3686658,0.06294014779742736,,,,,
9938c0ada3c55be0659e29e2b334caf837e78359,2026-09-18 23:08:01,iron/operators/elementwise_add/test.py::test_elementwise_add,input_length_8192-num_aie_columns_2-tile_size_4096,5/5,175.72,171.8,167.0,191.5,10.54452464552101,0.2805111,0.2861717,0.2566228,0.2943269,0.016321491068679972,,,,,
9938c0ada3c55be0659e29e2b334caf837e78359,2026-09-18 23:08:01,iron/operators/elementwise_add/test.py::test_elementwise_add,input_length_8192-num_aie_columns_4-tile_size_2048,5/5,158.92,149.1,121.0,206.7,31.75534600661753,0.31902052,0.3296513,0.2377548,0.4062787,0.06183648226554451,,,,,
